transaction_id,recommended_strategy,digital_twin_utility,digital_twin_probability,digital_twin_expected_recovery,retry_30_utility,retry_6h_utility,payment_link_utility,wait_utility,actual_recovered
TXN_0009543,Wait,3485.28,0.6186,3514.02,2268.26,2581.88,2817.82,3485.28,0
TXN_0009543,Wait,3485.28,0.6186,3514.02,2268.26,2581.88,2817.82,3485.28,1
TXN_0009543,Wait,3485.28,0.6186,3514.02,2268.26,2581.88,2817.82,3485.28,0
TXN_0009543,Wait,3485.28,0.6186,3514.02,2268.26,2581.88,2817.82,3485.28,1
TXN_0009546,Retry after 30 minutes,1618.71,0.6634,1629.6,1618.71,1513.33,1395.05,1285.46,1
TXN_0009546,Retry after 30 minutes,1618.71,0.6634,1629.6,1618.71,1513.33,1395.05,1285.46,1
TXN_0009546,Retry after 30 minutes,1618.71,0.6634,1629.6,1618.71,1513.33,1395.05,1285.46,1
TXN_0009546,Retry after 30 minutes,1618.71,0.6634,1629.6,1618.71,1513.33,1395.05,1285.46,1
TXN_0009611,Retry after 30 minutes,132.93,0.5037,136.18,132.93,127.8,112.29,104.87,0
TXN_0009611,Retry after 30 minutes,132.93,0.5037,136.18,132.93,127.8,112.29,104.87,0
TXN_0009611,Retry after 30 minutes,132.93,0.5037,136.18,132.93,127.8,112.29,104.87,1
TXN_0009611,Retry after 30 minutes,132.93,0.5037,136.18,132.93,127.8,112.29,104.87,1
TXN_0009616,Retry after 30 minutes,11687.23,0.6392,11753.89,11687.23,10919.25,11383.07,11613.59,1
TXN_0009616,Retry after 30 minutes,11687.23,0.6392,11753.89,11687.23,10919.25,11383.07,11613.59,1
TXN_0009616,Retry after 30 minutes,11687.23,0.6392,11753.89,11687.23,10919.25,11383.07,11613.59,1
TXN_0009616,Retry after 30 minutes,11687.23,0.6392,11753.89,11687.23,10919.25,11383.07,11613.59,1
TXN_0009621,Send Payment Link,4810.05,0.7156,4992.79,4663.99,4483.49,4810.05,4601.47,1
TXN_0009621,Send Payment Link,4810.05,0.7156,4992.79,4663.99,4483.49,4810.05,4601.47,1
TXN_0009621,Send Payment Link,4810.05,0.7156,4992.79,4663.99,4483.49,4810.05,4601.47,0
TXN_0009621,Send Payment Link,4810.05,0.7156,4992.79,4663.99,4483.49,4810.05,4601.47,1
TXN_0009629,Wait,64.19,0.6503,65.03,53.63,55.7,56.57,64.19,1
TXN_0009629,Wait,64.19,0.6503,65.03,53.63,55.7,56.57,64.19,1
TXN_0009629,Wait,64.19,0.6503,65.03,53.63,55.7,56.57,64.19,1
TXN_0009629,Wait,64.19,0.6503,65.03,53.63,55.7,56.57,64.19,1
TXN_0009633,Send Payment Link,1253.87,0.5987,1317.18,1195.39,1207.23,1253.87,1178.96,1
TXN_0009633,Send Payment Link,1253.87,0.5987,1317.18,1195.39,1207.23,1253.87,1178.96,1
TXN_0009633,Send Payment Link,1253.87,0.5987,1317.18,1195.39,1207.23,1253.87,1178.96,0
TXN_0009633,Send Payment Link,1253.87,0.5987,1317.18,1195.39,1207.23,1253.87,1178.96,1
TXN_0009683,Wait,796.03,0.6032,803.03,572.93,646.57,675.12,796.03,0
TXN_0009683,Wait,796.03,0.6032,803.03,572.93,646.57,675.12,796.03,1
TXN_0009683,Wait,796.03,0.6032,803.03,572.93,646.57,675.12,796.03,1
TXN_0009683,Wait,796.03,0.6032,803.03,572.93,646.57,675.12,796.03,0
TXN_0009734,Retry after 30 minutes,3223.26,0.5625,3245.75,3223.26,2946.62,3103.05,2926.74,1
TXN_0009734,Retry after 30 minutes,3223.26,0.5625,3245.75,3223.26,2946.62,3103.05,2926.74,1
TXN_0009734,Retry after 30 minutes,3223.26,0.5625,3245.75,3223.26,2946.62,3103.05,2926.74,1
TXN_0009734,Retry after 30 minutes,3223.26,0.5625,3245.75,3223.26,2946.62,3103.05,2926.74,1
TXN_0009765,Send Payment Link,2975.01,0.6207,3108.51,1970.64,2021.42,2975.01,2450.61,1
TXN_0009765,Send Payment Link,2975.01,0.6207,3108.51,1970.64,2021.42,2975.01,2450.61,1
TXN_0009765,Send Payment Link,2975.01,0.6207,3108.51,1970.64,2021.42,2975.01,2450.61,1
TXN_0009765,Send Payment Link,2975.01,0.6207,3108.51,1970.64,2021.42,2975.01,2450.61,1
TXN_0009785,Wait,6676.55,0.747,6721.88,6275.53,6028.19,5806.48,6676.55,0
TXN_0009785,Wait,6676.55,0.747,6721.88,6275.53,6028.19,5806.48,6676.55,1
TXN_0009785,Wait,6676.55,0.747,6721.88,6275.53,6028.19,5806.48,6676.55,1
TXN_0009785,Wait,6676.55,0.747,6721.88,6275.53,6028.19,5806.48,6676.55,1
TXN_0009795,Retry after 30 minutes,1013.49,0.6035,1021.71,1013.49,985.62,904.04,1008.44,1
TXN_0009795,Retry after 30 minutes,1013.49,0.6035,1021.71,1013.49,985.62,904.04,1008.44,1
TXN_0009795,Retry after 30 minutes,1013.49,0.6035,1021.71,1013.49,985.62,904.04,1008.44,1
TXN_0009795,Retry after 30 minutes,1013.49,0.6035,1021.71,1013.49,985.62,904.04,1008.44,0
TXN_0009899,Retry after 30 minutes,3754.24,0.8098,3772.84,3754.24,3748.15,3477.17,3253.82,1
TXN_0009899,Retry after 30 minutes,3754.24,0.8098,3772.84,3754.24,3748.15,3477.17,3253.82,1
TXN_0009899,Retry after 30 minutes,3754.24,0.8098,3772.84,3754.24,3748.15,3477.17,3253.82,1
TXN_0009899,Retry after 30 minutes,3754.24,0.8098,3772.84,3754.24,3748.15,3477.17,3253.82,0
TXN_0009917,Send Payment Link,772.56,0.6578,811.71,719.5,749.37,772.56,628.83,1
TXN_0009917,Send Payment Link,772.56,0.6578,811.71,719.5,749.37,772.56,628.83,1
TXN_0009917,Send Payment Link,772.56,0.6578,811.71,719.5,749.37,772.56,628.83,1
TXN_0009917,Send Payment Link,772.56,0.6578,811.71,719.5,749.37,772.56,628.83,1
TXN_0009971,Wait,2130.1,0.5182,2151.19,1469.49,1724.56,1739.07,2130.1,1
TXN_0009971,Wait,2130.1,0.5182,2151.19,1469.49,1724.56,1739.07,2130.1,1
TXN_0009971,Wait,2130.1,0.5182,2151.19,1469.49,1724.56,1739.07,2130.1,0
TXN_0009971,Wait,2130.1,0.5182,2151.19,1469.49,1724.56,1739.07,2130.1,0
TXN_0009979,Retry after 30 minutes,1872.55,0.7221,1883.98,1872.55,1785.73,1484.63,1564.14,1
TXN_0009979,Retry after 30 minutes,1872.55,0.7221,1883.98,1872.55,1785.73,1484.63,1564.14,1
TXN_0009979,Retry after 30 minutes,1872.55,0.7221,1883.98,1872.55,1785.73,1484.63,1564.14,1
TXN_0009979,Retry after 30 minutes,1872.55,0.7221,1883.98,1872.55,1785.73,1484.63,1564.14,1
TXN_0010011,Send Payment Link,285.44,0.4611,310.58,269.3,278.82,285.44,249.57,0
TXN_0010011,Send Payment Link,285.44,0.4611,310.58,269.3,278.82,285.44,249.57,0
TXN_0010011,Send Payment Link,285.44,0.4611,310.58,269.3,278.82,285.44,249.57,0
TXN_0010011,Send Payment Link,285.44,0.4611,310.58,269.3,278.82,285.44,249.57,1
TXN_0010017,Send Payment Link,661.38,0.4509,709.0,524.77,555.81,661.38,625.39,0
TXN_0010017,Send Payment Link,661.38,0.4509,709.0,524.77,555.81,661.38,625.39,1
TXN_0010017,Send Payment Link,661.38,0.4509,709.0,524.77,555.81,661.38,625.39,1
TXN_0010017,Send Payment Link,661.38,0.4509,709.0,524.77,555.81,661.38,625.39,0
TXN_0010034,Wait,1565.51,0.6167,1578.65,1115.85,1328.77,1420.71,1565.51,1
TXN_0010034,Wait,1565.51,0.6167,1578.65,1115.85,1328.77,1420.71,1565.51,1
TXN_0010034,Wait,1565.51,0.6167,1578.65,1115.85,1328.77,1420.71,1565.51,1
TXN_0010034,Wait,1565.51,0.6167,1578.65,1115.85,1328.77,1420.71,1565.51,1
